"Title","Link"
"Pattern-based IP block detection, verification, and variability analysis","https://www.scopus.com/pages/publications/85048445843?origin=resultslist"
"Defunctionalization with Dependent Types","https://www.scopus.com/pages/publications/85162015294?origin=resultslist"
"NatGen: generative pre-training by ""naturalizing"" source code","https://www.scopus.com/pages/publications/85143078683?origin=resultslist"
"Denotational recurrence extraction for amortized analysis","https://www.scopus.com/pages/publications/85090288540?origin=resultslist"
"C2S: Translating natural language comments to formal program specifications","https://www.scopus.com/pages/publications/85097166035?origin=resultslist"
"Runtime verification of memory safety via source transformation","https://www.scopus.com/pages/publications/85049676736?origin=resultslist"
"Design and performance analysis of PhC based 4-bit all-optical gray code converter for binary and BCD inputs","https://www.scopus.com/pages/publications/85131292886?origin=resultslist"
"Advanced Equivalence Checking for Quantum Circuits","https://www.scopus.com/pages/publications/85096139131?origin=resultslist"
"Distributing and Parallelizing Non-canonical Loops","https://www.scopus.com/pages/publications/85148684180?origin=resultslist"
"Study of gray code implementation for single phase inverter short circuit protection","https://www.scopus.com/pages/publications/85062623650?origin=resultslist"
"On the Interoperability of Programming Languages via Translation","https://www.scopus.com/pages/publications/85191181748?origin=resultslist"
"No more fine-tuning? an experimental evaluation of prompt tuning in code intelligence","https://www.scopus.com/pages/publications/85143061029?origin=resultslist"
"Verified Compilation of Synchronous Dataflow with State Machines","https://www.scopus.com/pages/publications/85171746172?origin=resultslist"
"Verifying Secure Speculation in Isabelle/HOL","https://www.scopus.com/pages/publications/85119881195?origin=resultslist"
"Mosaic: Enabling application-transparent support for multiple page sizes in throughput processors","https://www.scopus.com/pages/publications/85113330418?origin=resultslist"
"A Semi-Automatic Coarse-Grained Parallelization Approach for Loop Optimization And Irregular Code Sections","https://www.scopus.com/pages/publications/85033225167?origin=resultslist"
"Concurrent program verification with lazy sequentialization and interval analysis","https://www.scopus.com/pages/publications/85019701814?origin=resultslist"
"Automatic assessment of adherence of terms and conditions of web service-based process","https://www.scopus.com/pages/publications/85128756336?origin=resultslist"
"Validation of Discrete Event Processes implemented on PLCs based on Petri Nets","https://www.scopus.com/pages/publications/85107118046?origin=resultslist"
"Portability analysis for weak memory models porthos: One tool for all models","https://www.scopus.com/pages/publications/85028677486?origin=resultslist"
"PART: Pinning Avoidance in RDMA Technologies","https://www.scopus.com/pages/publications/85097290183?origin=resultslist"
"Measurement data transmission in the presence of electromagnetic fields","https://www.scopus.com/pages/publications/85046669556?origin=resultslist"
"Formally verified superblock scheduling","https://www.scopus.com/pages/publications/85123741056?origin=resultslist"
"Decomposition diversity with symmetric data and codata","https://www.scopus.com/pages/publications/85089761053?origin=resultslist"
"Formal verification of workflow policies for smart contracts in azure blockchain","https://www.scopus.com/pages/publications/85082499826?origin=resultslist"
"Verification of Scheduling of Conditional Behaviors in High-Level Synthesis","https://www.scopus.com/pages/publications/85087503094?origin=resultslist"
"Development of a resolver-to-digital converter based on second-order difference generalized predictive control","https://www.scopus.com/pages/publications/85106227507?origin=resultslist"
"CRN++: Molecular programming language","https://www.scopus.com/pages/publications/85054853998?origin=resultslist"
"Automatic Parallelization of Python Programs for Distributed Heterogeneous Computing","https://www.scopus.com/pages/publications/85135859351?origin=resultslist"
"ADEV: Sound Automatic Differentiation of Expected Values of Probabilistic Programs","https://www.scopus.com/pages/publications/85146415312?origin=resultslist"
"Deep reinforcement learning for syntactic error repair in student programs","https://www.scopus.com/pages/publications/85080360208?origin=resultslist"
"PyTFHE: An End-to-End Compilation and Execution Framework for Fully Homomorphic Encryption Applications","https://www.scopus.com/pages/publications/85164536118?origin=resultslist"
"Finder: Automatic ICC Data Reconstruction for Long-Term Runtime Semantics","https://www.scopus.com/pages/publications/85062545156?origin=resultslist"
"Intermediate Representation of Programs with Type Specification Based on Pattern Matching","https://www.scopus.com/pages/publications/85081157125?origin=resultslist"
"Selection of Excitation Signal Waveform for Improved Performance of Wound-Rotor Resolver*","https://www.scopus.com/pages/publications/85065502146?origin=resultslist"
"Justifications in Constraint Handling Rules for Logical Retraction in Dynamic Algorithms: Theory, Implementations, and Complexity","https://www.scopus.com/pages/publications/85082986977?origin=resultslist"
"SOL2JS: Translating solidity contracts into Javascript for hyperledger fabric","https://www.scopus.com/pages/publications/85061824191?origin=resultslist"
"In Rust We Trust - A Transpiler from Unsafe C to Safer Rust","https://www.scopus.com/pages/publications/85132395987?origin=resultslist"
"Improving source-code representations to enhance search-based software repair","https://www.scopus.com/pages/publications/85135240142?origin=resultslist"
"DAG-Based Formal Modeling of Spark Applications with MSVL","https://www.scopus.com/pages/publications/85180371752?origin=resultslist"
"Design and implementation of an African native language-based programming language","https://www.scopus.com/pages/publications/85183012558?origin=resultslist"
"Investigations on All-Optical Binary to Gray and Gray to Binary Code Converters Using 2D Photonic Crystals","https://www.scopus.com/pages/publications/85117012035?origin=resultslist"
"'do' unchained: embracing local imperativity in a purely functional language (functional pearl)","https://www.scopus.com/pages/publications/85139437309?origin=resultslist"
"Fault-tolerant quantum computation with non-binary systems","https://www.scopus.com/pages/publications/85065666979?origin=resultslist"
"BTestBox: A Tool for Testing B Translators and Coverage of B Models","https://www.scopus.com/pages/publications/85076089740?origin=resultslist"
"Verification of a Rust Implementation of Knuth’s Dancing Links using ACL2","https://www.scopus.com/pages/publications/85178580971?origin=resultslist"
"Challenges of implementing cross translation unit analysis in clang static analyzer","https://www.scopus.com/pages/publications/85058313257?origin=resultslist"
"CoCoNuT: Combining context-aware neural translation models using ensemble for program repair","https://www.scopus.com/pages/publications/85088925451?origin=resultslist"
"Extensible Extraction of Efficient Imperative Programs with Foreign Functions, Manually Managed Memory, and Proofs","https://www.scopus.com/pages/publications/85088261416?origin=resultslist"
"VP_TT: A value propagation based equivalence checker for testability transformations","https://www.scopus.com/pages/publications/85108913953?origin=resultslist"
"Proceedings - 2023 IEEE/ACM 31st International Conference on Program Comprehension, ICPC 2023","https://www.scopus.com/pages/publications/85175102259?origin=resultslist"
"Decoding Erasures for Nonsystematic RS Codes","https://www.scopus.com/pages/publications/85079286686?origin=resultslist"
"A JavaScript Transpiler for Escaping from Complicated Usage of Cloud Services and APIs","https://www.scopus.com/pages/publications/85066784912?origin=resultslist"
"Cogent: Uniqueness types and certifying compilation","https://www.scopus.com/pages/publications/85118370323?origin=resultslist"
"English-Ukrainian Aviation Terminology: Compiling bilingual digital dictionary","https://www.scopus.com/pages/publications/85124332067?origin=resultslist"
"MELT: Mining Effective Lightweight Transformations from Pull Requests","https://www.scopus.com/pages/publications/85179010413?origin=resultslist"
"Translating C to safer Rust","https://www.scopus.com/pages/publications/85117609932?origin=resultslist"
"Spatial coding based on minimum BER in 1-bit massive MIMO systems","https://www.scopus.com/pages/publications/85016238061?origin=resultslist"
"On the Usage of New JavaScript Features Through Transpilers: The Babel Case","https://www.scopus.com/pages/publications/85149409399?origin=resultslist"
"Xevolver: A user-defined code transformation approach to streamlining legacy code migration","https://www.scopus.com/pages/publications/85063767162?origin=resultslist"
"SOAR: A synthesis approach for data science API refactoring","https://www.scopus.com/pages/publications/85159748861?origin=resultslist"
"Unsupervised translation of programming languages","https://www.scopus.com/pages/publications/85108369280?origin=resultslist"
"Verified tensor-program optimization via high-level scheduling rewrites","https://www.scopus.com/pages/publications/85123196507?origin=resultslist"
"Inter-actions parallel execution on GPU from high-level dataflow synthesis","https://www.scopus.com/pages/publications/85127084193?origin=resultslist"
"User-Customizable Transpilation of Scripting Languages","https://www.scopus.com/pages/publications/85153736080?origin=resultslist"
"BinderAnn: Automated Reification of Source Annotations for Monadic EDSLs","https://www.scopus.com/pages/publications/85090097383?origin=resultslist"
"Optimization of Binary to Gray Code Converter using Li-Nb Mach-Zehnder Modulator","https://www.scopus.com/pages/publications/85108026506?origin=resultslist"
"An agile post-silicon validation methodology for the address translation mechanisms of modern microprocessors","https://www.scopus.com/pages/publications/85017593405?origin=resultslist"
"Ethereum Smart Contract Bug Detection and Repair Approach Based on Regular Expressions, Program Instrumentation and Code Replacement; [基于正则表达式、程序插桩和代码替换的以太坊智能合约 bug 检测和修 复方法]","https://www.scopus.com/pages/publications/105020277031?origin=resultslist"
"Static analysis of cloud elasticity","https://www.scopus.com/pages/publications/85019393843?origin=resultslist"
"Meditor: Inference and application of API migration edits","https://www.scopus.com/pages/publications/85070651329?origin=resultslist"
"OpenEMR based model of a organizational management system for a medical institution","https://www.scopus.com/pages/publications/85105619349?origin=resultslist"
"HPVM: Hardware-Agnostic Programming for Heterogeneous Parallel Systems","https://www.scopus.com/pages/publications/85133606772?origin=resultslist"
"Exploring the Eolang-Java integration and interoperability","https://www.scopus.com/pages/publications/85116872442?origin=resultslist"
"QCA Gray Code Converter Circuits Using LTEx Methodology","https://www.scopus.com/pages/publications/85045734051?origin=resultslist"
"Approach of a Coding Conventions for Warning and Suggestion in Transpiler for Rust Convert to RTL","https://www.scopus.com/pages/publications/85099401433?origin=resultslist"
"7th International Conference on Principles of Security and Trust, POST 2018 Held as Part of the European Joint Conferences on Theory and Practice of Software, ETAPS 2018","https://www.scopus.com/pages/publications/85045663166?origin=resultslist"
"Teaser: Fast and certifiable point cloud registration","https://www.scopus.com/pages/publications/85097843755?origin=resultslist"
"Performance Estimation of High-Level Dataflow Program on Heterogeneous Platforms by Dynamic Network Execution†","https://www.scopus.com/pages/publications/85133031249?origin=resultslist"
"A simulator of Solidity-style smart contracts in the theorem prover Agda","https://www.scopus.com/pages/publications/85195805801?origin=resultslist"
"Evaluation of CMIP6 historical simulations over IGAD region of Eastern Africa","https://www.scopus.com/pages/publications/105004574420?origin=resultslist"
"Compiling SIMT Programs on Multi- and Many-Core Processors with Wide Vector Units: A Case Study with CUDA","https://www.scopus.com/pages/publications/85063132964?origin=resultslist"
"BigFuzz: Efficient Fuzz Testing for Data Analytics Using Framework Abstraction","https://www.scopus.com/pages/publications/85099236524?origin=resultslist"
"Data Augmentation by Program Transformation","https://www.scopus.com/pages/publications/85128304863?origin=resultslist"
"Flexible and area-efficient Galois field Arithmetic Logic Unit for soft-core processors","https://www.scopus.com/pages/publications/85124305983?origin=resultslist"
"RustHorn: CHC-Based Verification for Rust Programs","https://www.scopus.com/pages/publications/85083981283?origin=resultslist"
"Source-independent least-squares reverse time migration using student's t distribution","https://www.scopus.com/pages/publications/85049503231?origin=resultslist"
"Design of thermometer code-to-gray code converter circuit in quantum-dot cellular automata for nano-computing network","https://www.scopus.com/pages/publications/85107534192?origin=resultslist"
"Calibration-Aware Transpilation for Variational Quantum Optimization","https://www.scopus.com/pages/publications/85143633085?origin=resultslist"
"Source-to-source translation: Impact on the performance of high level synthesis","https://www.scopus.com/pages/publications/85046487166?origin=resultslist"
"Composite software diversification","https://www.scopus.com/pages/publications/85040576689?origin=resultslist"
"MIRAGE: Quantum Circuit Decomposition and Routing Collaborative Design Using Mirror Gates","https://www.scopus.com/pages/publications/85190237086?origin=resultslist"
"Towards Multi-Language Static Code Analysis","https://www.scopus.com/pages/publications/85178510110?origin=resultslist"
"Verification of programs under the release-acquire semantics","https://www.scopus.com/pages/publications/85067672575?origin=resultslist"
"DssEC: A Deep State Sequence Based Equivalence Checker","https://www.scopus.com/pages/publications/85121486355?origin=resultslist"
"Evaluating Error Mitigation Strategies for Entangled Quantum States on Near-Term Quantum Computers","https://www.scopus.com/pages/publications/85127452333?origin=resultslist"
"Decoding Strategies for Code Conciseness and Efficiency in Transformer-Generated Programs","https://www.scopus.com/pages/publications/85164726999?origin=resultslist"
"Detecting JavaScript Transpiler Bugs with Grammar-guided Mutation","https://www.scopus.com/pages/publications/85160552797?origin=resultslist"
"A brute-force code searching for cell of non-identical displacement for CSL grain boundaries and interfaces","https://www.scopus.com/pages/publications/85122141632?origin=resultslist"
"Compilation Technique Learning Design Using Automatic Lessimic Analysis Method","https://www.scopus.com/pages/publications/85077331286?origin=resultslist"
"Perfection Not Required? Human-AI Partnerships in Code Translation","https://www.scopus.com/pages/publications/85104548499?origin=resultslist"
"Source-to-Source Instrumentation for Profiling Runtime Behavior of C++ Containers","https://www.scopus.com/pages/publications/85062536124?origin=resultslist"
"Program Translation via Code Distillation","https://www.scopus.com/pages/publications/85184823256?origin=resultslist"
"Non-Standard Automatic Detection Algorithm for Mobile Phone Special-Shaped Mainboard Based on Machine Vision; [基于机器视觉的手机异形主板非标自动化检测算法]","https://www.scopus.com/pages/publications/85072851888?origin=resultslist"
"Runtime type collecting and transpilation to a static language","https://www.scopus.com/pages/publications/85215947688?origin=resultslist"
"Template-based Neural Program Repair","https://www.scopus.com/pages/publications/85171735232?origin=resultslist"
"Certifying the synthesis of heap-manipulating programs","https://www.scopus.com/pages/publications/85113337378?origin=resultslist"
"Correction: EGFL7 loss correlates with increased VEGF-D expression, upregulating hippocampal adult neurogenesis and improving spatial learning and memory (Cellular and Molecular Life Sciences, (2023), 80, 2, (54), 10.1007/s00018-023-04685-z)","https://www.scopus.com/pages/publications/85164845823?origin=resultslist"
"Signed cryptographic program verification with typed cryptoline","https://www.scopus.com/pages/publications/85075955827?origin=resultslist"
"SkePU 2: Flexible and Type-Safe Skeleton Programming for Heterogeneous Parallel Systems","https://www.scopus.com/pages/publications/85010977475?origin=resultslist"
"Design of fault tolerant bifunctional parity generator and scalable code converters based on QCA technology","https://www.scopus.com/pages/publications/85110901121?origin=resultslist"
"EDSKETCH: execution-driven sketching for Java","https://www.scopus.com/pages/publications/85063036540?origin=resultslist"
"Neural Program Repair with Execution-based Backpropagation","https://www.scopus.com/pages/publications/85130298109?origin=resultslist"
"Optimal Qubit Assignment and Routing via Integer Programming","https://www.scopus.com/pages/publications/85176885742?origin=resultslist"
"SPoC: Search-based pseudocode to code","https://www.scopus.com/pages/publications/85090169685?origin=resultslist"
"Bugs in machine learning-based systems: a faultload benchmark","https://www.scopus.com/pages/publications/85152632157?origin=resultslist"
"Semantic languages for developing correct language translations","https://www.scopus.com/pages/publications/85007583407?origin=resultslist"
"Automatic inference of Java-to-swift translation rules for porting mobile applications","https://www.scopus.com/pages/publications/85051632117?origin=resultslist"
"Enhancing instruction TLB resilience to soft errors","https://www.scopus.com/pages/publications/85054628059?origin=resultslist"
"Automating the Comparison of Quantum Compilers for Quantum Circuits","https://www.scopus.com/pages/publications/85116432546?origin=resultslist"
"Validating Publicly Available Crosswalks for Translating ICD-9 to ICD-10 Diagnosis Codes for Cardiovascular Outcomes Research","https://www.scopus.com/pages/publications/85055595899?origin=resultslist"
"Beyond Lexical Consistency: Preserving Semantic Consistency for Program Translation","https://www.scopus.com/pages/publications/85185399070?origin=resultslist"
"Scalable validation of binary lifters","https://www.scopus.com/pages/publications/85086820298?origin=resultslist"
"Erratum: The Likely Underestimated Impact of Lifestyle Intervention: Diabetes Prevention Program Translation Examples. Kriska AM, Devaraj SM, Kramer K, et al. Am J Prev Med. 2022;62(4):e248−e254. (American Journal of Preventive Medicine (2022) 62(4) (e248–e254), (S0749379721005973), (10.1016/j.amepre.2021.10.019))","https://www.scopus.com/pages/publications/85132464400?origin=resultslist"
"Quantifying Software Reliability via Model-Counting","https://www.scopus.com/pages/publications/85115132865?origin=resultslist"
"Codebook design optimization for sparsified distribution converter in davey-mackay watermark codes over channels with synchronization errors","https://www.scopus.com/pages/publications/85082969089?origin=resultslist"
"Formalization of Process-oriented Programs in poST Using Isabelle/HOL","https://www.scopus.com/pages/publications/85171976026?origin=resultslist"
"QuixBugs: A Multi-Lingual Program Repair Benchmark Set Based on the Quixey Challenge","https://www.scopus.com/pages/publications/85041494662?origin=resultslist"
"HyPLC: Hybrid programmable logic controller program translation for verification","https://www.scopus.com/pages/publications/85066624084?origin=resultslist"
"Towards the approximation of cell wise switching time in quantum-dot cellular automata","https://www.scopus.com/pages/publications/85052387417?origin=resultslist"
"Towards Distributed Parallel Programming Support for the SPar DSL","https://www.scopus.com/pages/publications/85043573112?origin=resultslist"
"Multilingual Code Co-evolution using Large Language Models","https://www.scopus.com/pages/publications/85180557235?origin=resultslist"
"Quantum Benchmark Suite for IBM's Backend Based on SupermarQ","https://www.scopus.com/pages/publications/85201425140?origin=resultslist"
"Exploiting the Benefits of Clean Ancilla Based Toffoli Gate Decomposition Across Architectures","https://www.scopus.com/pages/publications/85169034589?origin=resultslist"
"Sequence-to-Sequence Learning-Based Conversion of Pseudo-Code to Source Code Using Neural Translation Approach","https://www.scopus.com/pages/publications/85125722795?origin=resultslist"
"Google vs. Instagram Machine Translation: Multilingual Application Program Interface Errors in Translating Procedure Text Genre","https://www.scopus.com/pages/publications/85074940256?origin=resultslist"
"Framework for State-Aware Virtual Hardware Fuzzing","https://www.scopus.com/pages/publications/85107226860?origin=resultslist"
"Natural Language Generation and Understanding of Big Code for AI-Assisted Programming: A Review","https://www.scopus.com/pages/publications/85163818468?origin=resultslist"
"Proceedings - 2021 IEEE/ACM 43rd International Conference on Software Engineering: Companion Proceedings, ICSE-Companion 2021","https://www.scopus.com/pages/publications/85115665534?origin=resultslist"
"DONGLE: Direct FPGA-Orchestrated NVMe Storage for HLS","https://www.scopus.com/pages/publications/85148589933?origin=resultslist"
"Data Conversion: Realization of Code converter using Shift Register Modules","https://www.scopus.com/pages/publications/85188791917?origin=resultslist"
"Reducing the CNOT Count for Clifford+T Circuits on NISQ Architectures","https://www.scopus.com/pages/publications/85139823551?origin=resultslist"
"Formal specification and implementation of an automated pattern-based parallel-code generation framework","https://www.scopus.com/pages/publications/85026498954?origin=resultslist"
"Hardware/Software Co-Assurance using the Rust Programming Language and ACL2","https://www.scopus.com/pages/publications/85131254447?origin=resultslist"
"5th Latin American Conference on High Performance Computing, CARLA 2018","https://www.scopus.com/pages/publications/85064555182?origin=resultslist"
"PLC program translation for verification purposes","https://www.scopus.com/pages/publications/85019686050?origin=resultslist"
"Optimizing binary translation of dynamically generated code","https://www.scopus.com/pages/publications/84926044879?origin=resultslist"
"Reasoning about actions in fuzzy environment","https://www.scopus.com/pages/publications/84871856083?origin=resultslist"
"A fully general, exact algorithm for nesting irregular shapes","https://www.scopus.com/pages/publications/84903193011?origin=resultslist"
"Formal verification of signature monitoring mechanisms using model checking","https://www.scopus.com/pages/publications/84864258459?origin=resultslist"
"Control system development of grating ruling engine based on MATLAB/simulink","https://www.scopus.com/pages/publications/81255136466?origin=resultslist"
"Code generation via higher-order rewrite systems","https://www.scopus.com/pages/publications/78651250973?origin=resultslist"
"CU2CL: A CUDA-to-OpenCL translator for multi-and many-core architectures","https://www.scopus.com/pages/publications/84856593548?origin=resultslist"
"Consolidative ESP","https://www.scopus.com/pages/publications/51149093888?origin=resultslist"
"Paper: Togpu: Automatic source transformation from C++ to CUDA using Clang/LLVM","https://www.scopus.com/pages/publications/85040614227?origin=resultslist"
"PICCO: A general-purpose compiler for private distributed computation","https://www.scopus.com/pages/publications/84889039708?origin=resultslist"
"REINA at CLEF 2009 robust-WSD Task: Partial use of WSD information for retrieval","https://www.scopus.com/pages/publications/84922032161?origin=resultslist"
"Scalable deterministic replay in a parallel full-system emulator","https://www.scopus.com/pages/publications/84875184716?origin=resultslist"
"Automatic hard block inference on FPGAs","https://www.scopus.com/pages/publications/84890086700?origin=resultslist"
"Reed-solomon decoder architecture using bit-parallel systolic multiplier","https://www.scopus.com/pages/publications/84055222055?origin=resultslist"
"Novel source-to-source compiler approach for the automatic parallelization of codes based on the method of moments","https://www.scopus.com/pages/publications/84949661735?origin=resultslist"
"An abstract model of certificate translation","https://www.scopus.com/pages/publications/79960807029?origin=resultslist"
"Generating compiler optimizations from proofs","https://www.scopus.com/pages/publications/77950909547?origin=resultslist"
"Practical application of a translation tool from UML/OCL to java skeleton with JML annotation","https://www.scopus.com/pages/publications/84865723620?origin=resultslist"
"Accelerating Lattice Boltzmann applications with OpenACC","https://www.scopus.com/pages/publications/84944111925?origin=resultslist"
"An approach to integration of complex systems: The SAVI virtual integration process","https://www.scopus.com/pages/publications/84889572169?origin=resultslist"
"Locality and singularity for store-atomic memory models","https://www.scopus.com/pages/publications/85019773717?origin=resultslist"
"Highly reliable product code for error correction","https://www.scopus.com/pages/publications/84941100192?origin=resultslist"
"Do the fix ingredients already exist? An empirical inquiry into the redundancy assumptions of program repair approaches","https://www.scopus.com/pages/publications/84903585553?origin=resultslist"
"memCUDA: Map device memory to host memory on GPGPU platform","https://www.scopus.com/pages/publications/78149270332?origin=resultslist"
"A regulatory feedback loop between RpoS and SpoT supports the survival of Legionella pneumophila in water","https://www.scopus.com/pages/publications/84921341771?origin=resultslist"
"HiCUDA: A high-level directive-based language for GPU programming","https://www.scopus.com/pages/publications/67650673468?origin=resultslist"
"VHDL modelling of Reed Solomon decoder","https://www.scopus.com/pages/publications/84869786238?origin=resultslist"
"Divide and recycle: Types and compilation for a hybrid synchronous language","https://www.scopus.com/pages/publications/79955657815?origin=resultslist"
"The design and implementation of UAT mode ADS-B signal's RS decoder","https://www.scopus.com/pages/publications/84908193491?origin=resultslist"
"An address cache of interconnect network in parallel computers","https://www.scopus.com/pages/publications/84959894289?origin=resultslist"
"A framework for analyzing programs written in proprietary languages","https://www.scopus.com/pages/publications/81355139695?origin=resultslist"
"Exploiting binary translation for fast ASIP design space exploration on FPGAs","https://www.scopus.com/pages/publications/84862096198?origin=resultslist"
"Multi-channel all-optical non-return-to-zero to return-to-zero format converter based on fiber optical parametric amplifier","https://www.scopus.com/pages/publications/71949103901?origin=resultslist"
"The algorithm research and implementation of Resolver to Digital converter for electric vehicles","https://www.scopus.com/pages/publications/85212477272?origin=resultslist"
"The inflammatory response in myocardial injury, repair, and remodelling","https://www.scopus.com/pages/publications/84899650478?origin=resultslist"
"Translating imperative code to MapReduce","https://www.scopus.com/pages/publications/84908300843?origin=resultslist"
"Error analysis and compensation method research of airborne reluctance RVDTs","https://www.scopus.com/pages/publications/84902491972?origin=resultslist"
"FPGA prototype of machine learning analog-to-feature converter for event-based succinct representation of signals","https://www.scopus.com/pages/publications/84893258531?origin=resultslist"
"A study of risk-aware program transformation","https://www.scopus.com/pages/publications/84939573718?origin=resultslist"
"Bellman's GAP - A declarative language for dynamic programming","https://www.scopus.com/pages/publications/80052160075?origin=resultslist"
"A MATLAB based optimum multiband FIR filters design program following the original idea of the Remez multiple exchange algorithm","https://www.scopus.com/pages/publications/79960855442?origin=resultslist"
"Efficient and reliable three-dimensional reed-solomon codes for holographic data storage","https://www.scopus.com/pages/publications/84925292508?origin=resultslist"
"A comprehensive approach to naming and accessibility in refactoring java programs","https://www.scopus.com/pages/publications/84870485197?origin=resultslist"
"Hardware synthesis from a recursive functional language","https://www.scopus.com/pages/publications/84963738581?origin=resultslist"
"Self-testing embedded Borden t-UED code checkers for t = 2k q - 1 with q = 2m - 1","https://www.scopus.com/pages/publications/57249114558?origin=resultslist"
"Latent attention for if-then program synthesis","https://www.scopus.com/pages/publications/85018910377?origin=resultslist"
"Model-driven software migration: Process model, tool support, and application","https://www.scopus.com/pages/publications/84898379055?origin=resultslist"
"Which programming language should students learn first? A comparison of Java and python","https://www.scopus.com/pages/publications/84942774455?origin=resultslist"
"Improved error control for real-time video broadcasting over CDMA2000 networks","https://www.scopus.com/pages/publications/59649126706?origin=resultslist"
"Formal Certification of Non-interferent Android Bytecode (DEX Bytecode)","https://www.scopus.com/pages/publications/84964902589?origin=resultslist"
"Inductosyn angle measuring system error based on AD2S80 resolver-to-digital converter","https://www.scopus.com/pages/publications/62449266439?origin=resultslist"
"Generating essential user interface prototypes to validate requirements","https://www.scopus.com/pages/publications/84855445080?origin=resultslist"
"Growing solver-aided languages with ROSETTE","https://www.scopus.com/pages/publications/84888263601?origin=resultslist"
"Evaluating value-graph translation validation for LLVM","https://www.scopus.com/pages/publications/79959887156?origin=resultslist"
"Program analysis for compiler validation","https://www.scopus.com/pages/publications/77950554996?origin=resultslist"
"New cost-effective simplified euclid's algorithm for reed-solomon decoders","https://www.scopus.com/pages/publications/84879693345?origin=resultslist"
"A typed C11 semantics for interactive theorem proving","https://www.scopus.com/pages/publications/84967188759?origin=resultslist"
"A safe programmable electronic system","https://www.scopus.com/pages/publications/79751513320?origin=resultslist"
"J is for javaScript: A direct-style correspondence between algol-like languages and javascript using first-class continuations","https://www.scopus.com/pages/publications/69049085670?origin=resultslist"
"2013 IEEE 4th Latin American Symposium on Circuits and Systems, LASCAS 2013 - Conference Proceedings","https://www.scopus.com/pages/publications/84879374529?origin=resultslist"
"Automatic C to O-O translation with C2Eiffel","https://www.scopus.com/pages/publications/84872282103?origin=resultslist"
"Clean translation of an imperative reversible programming language","https://www.scopus.com/pages/publications/79953220746?origin=resultslist"
"Performance study on the suitability of reed solomon codes in WiMAX","https://www.scopus.com/pages/publications/77951070852?origin=resultslist"
"FTPA: Supporting fault-tolerant parallel computing through parallel recomputing","https://www.scopus.com/pages/publications/70349129932?origin=resultslist"
"An extendible design exploration tool for supporting approximate computing techniques","https://www.scopus.com/pages/publications/84978402455?origin=resultslist"
"Using twinning to adapt programs to alternative APIs","https://www.scopus.com/pages/publications/77954755667?origin=resultslist"
"Secure two-party computations in ANSI C","https://www.scopus.com/pages/publications/84869419752?origin=resultslist"
"Open MP to GPGPU: A compiler framework for automatic translation and optimization","https://www.scopus.com/pages/publications/70350583252?origin=resultslist"
"Program-input generation for testing database applications using existing database states","https://www.scopus.com/pages/publications/84942366951?origin=resultslist"
"Identifying and utilizing the class of monosemous Japanese functional expressions in machine translation","https://www.scopus.com/pages/publications/84863877958?origin=resultslist"
"A parsing machine for Parsing Expression Grammars with","https://www.scopus.com/pages/publications/84975840753?origin=resultslist"
"A low-complexity reed-solomon decoder","https://www.scopus.com/pages/publications/50649083932?origin=resultslist"
"A flowchart language for quantum programming","https://www.scopus.com/pages/publications/79961092439?origin=resultslist"
"Certificate translation for the verification of concurrent programs","https://www.scopus.com/pages/publications/77958055666?origin=resultslist"
"Mining API mapping for language migration","https://www.scopus.com/pages/publications/77954722970?origin=resultslist"
"Typing Legacy COBOL Code","https://www.scopus.com/pages/publications/84879737528?origin=resultslist"
"On two friends for getting correct programs: Automatically translating event B specifications to recursive algorithms in RODIN","https://www.scopus.com/pages/publications/84993982037?origin=resultslist"
"Bounded verification of voting software","https://www.scopus.com/pages/publications/70350576739?origin=resultslist"
"Numerical program optimization for high-level synthesis","https://www.scopus.com/pages/publications/84962860408?origin=resultslist"
"High-speed low-complexity folded degree-computationless modified euclidean algorithm architecture for RS decoders","https://www.scopus.com/pages/publications/77950437557?origin=resultslist"
"Dynamic operands insertion for VLIW architecture with a reduced bit-width instruction set","https://www.scopus.com/pages/publications/84866846091?origin=resultslist"
"Automatic code generation from event-B models","https://www.scopus.com/pages/publications/82955197419?origin=resultslist"
"Field-trial evaluation of cross-layer effect caused by all-optical wavelength converters on IP network applications","https://www.scopus.com/pages/publications/67649849616?origin=resultslist"
"Closing the stage: From staged code to typed closures","https://www.scopus.com/pages/publications/67650699577?origin=resultslist"
"Algorithm-level low-power technology for the channel decoding coprocessor of the network processor","https://www.scopus.com/pages/publications/84867182125?origin=resultslist"
"Proceedings - IEEE 18th International Conference on Computational Science and Engineering, CSE 2015","https://www.scopus.com/pages/publications/85025119832?origin=resultslist"
"Convex invariant refinement by control node splitting: A heuristic approach","https://www.scopus.com/pages/publications/84870470924?origin=resultslist"
"Automatic error elimination by horizontal code transfer across multiple applications","https://www.scopus.com/pages/publications/84951734323?origin=resultslist"
"Stepping stones over the refactoring rubicon lightweight language extensions to easily realise refactorings","https://www.scopus.com/pages/publications/69949175649?origin=resultslist"
"Debug all your code: Portable mixed-environment debugging","https://www.scopus.com/pages/publications/72249085978?origin=resultslist"
"Error floors of LDPC coded BICM","https://www.scopus.com/pages/publications/38549123514?origin=resultslist"
"Dynamic modeling of a 3D printer based on a four arms SCARA mechanism","https://www.scopus.com/pages/publications/84979593612?origin=resultslist"
