"Title","Link"
"RIOT-ML: toolkit for over-the-air secure updates and performance evaluation of TinyML models","https://www.scopus.com/pages/publications/105001082029?origin=resultslist"
"BigFuzz: Efficient Fuzz Testing for Data Analytics Using Framework Abstraction","https://www.scopus.com/pages/publications/85099236524?origin=resultslist"
"A retargetable system-level DBT hypervisor","https://www.scopus.com/pages/publications/85077073076?origin=resultslist"
"Powerlist-Based High-Level Programming Model for Parallelism","https://www.scopus.com/pages/publications/105034159002?origin=resultslist"
"GraphBinMatch: Graph-Based Similarity Learning for Cross-Language Binary and Source Code Matching","https://www.scopus.com/pages/publications/85200730785?origin=resultslist"
"Formal verification of the race condition vulnerability in ladder programs","https://www.scopus.com/pages/publications/85094110108?origin=resultslist"
"Development and Implementation of a No-Code Portfolio Creation Platform using AWS Services","https://www.scopus.com/pages/publications/105032708226?origin=resultslist"
"Towards effectively testing machine translation systems from white-box perspectives","https://www.scopus.com/pages/publications/85208459526?origin=resultslist"
"Method of Searching for Clones of the Program Code in Binary Executive Files","https://www.scopus.com/pages/publications/105000102773?origin=resultslist"
"DexFus: An Android Obfuscation Technique Based on Dalvik Bytecode Translation","https://www.scopus.com/pages/publications/85097423212?origin=resultslist"
"A Retargetable System-level DBT Hypervisor","https://www.scopus.com/pages/publications/85086754701?origin=resultslist"
"Ownership in Low-Level Intermediate Representation","https://www.scopus.com/pages/publications/105007664114?origin=resultslist"
"Code converter realization in IoT by TCP/IP network layer through node MCU and LabVIEW","https://www.scopus.com/pages/publications/85199186194?origin=resultslist"
"Vectorised computation of diverging ensembles","https://www.scopus.com/pages/publications/85054831789?origin=resultslist"
"FPGA Implementation of Optimized Code Converters with Reversible Logic Gates","https://www.scopus.com/pages/publications/85137564585?origin=resultslist"
"Semantics-Driven Migration of Java Programs: A Practical Application","https://www.scopus.com/pages/publications/85062618379?origin=resultslist"
"Automatic generation of telemetry display","https://www.scopus.com/pages/publications/85066461196?origin=resultslist"
"Cutting Java expressions into lines for detecting their evaluation at runtime","https://www.scopus.com/pages/publications/85066859464?origin=resultslist"
"A multi-view context-aware approach to Android malware detection and malicious code localization","https://www.scopus.com/pages/publications/85028588565?origin=resultslist"
"Assuring Correctness, Testing, and Verification of X-Compiler by Integrating Communicating Stream X-Machine","https://www.scopus.com/pages/publications/85209374450?origin=resultslist"
"Putting in all the stops: Execution control for JavaScript","https://www.scopus.com/pages/publications/85049592251?origin=resultslist"
"Memory Optimization System for SGXv2 Trusted Execution Environment; [面向SGX2代新型可信执行环境的内存优化系统]","https://www.scopus.com/pages/publications/85131513679?origin=resultslist"
"Rethinking Answer Set Programming Templates","https://www.scopus.com/pages/publications/85182590454?origin=resultslist"
"CRUST: Towards a Unified Cross-Language Program Analysis Framework for Rust","https://www.scopus.com/pages/publications/85151459661?origin=resultslist"
"Feasibility of staff-led 3-Step Workout for Life to reduce late-life activities of daily living disability: A community-based translational study","https://www.scopus.com/pages/publications/85084720899?origin=resultslist"
"Automatic code conversion for non-volatile memory","https://www.scopus.com/pages/publications/85050553639?origin=resultslist"
"Bugs in machine learning-based systems: a faultload benchmark","https://www.scopus.com/pages/publications/85152632157?origin=resultslist"
"Obfuscating Java programs by translating selected portions of bytecode to native libraries","https://www.scopus.com/pages/publications/85058294811?origin=resultslist"
"Cover Reproducible Steganography via Deep Generative Models","https://www.scopus.com/pages/publications/85141539082?origin=resultslist"
"ContraBERT: Enhancing Code Pre-trained Models via Contrastive Learning","https://www.scopus.com/pages/publications/85170369070?origin=resultslist"
"A Pulse Generation Framework with Augmented Program-aware Basis Gates and Criticality Analysis","https://www.scopus.com/pages/publications/85151718403?origin=resultslist"
"21st International Conference on Parallel and Distributed Computing, Applications, and Technologies, PDCAT 2020","https://www.scopus.com/pages/publications/85104471968?origin=resultslist"
"A Time-of-Flight Extraction Method Based on Time-Sequenced Pulses for Ultrasonic Flow Measurement Using an FPGA-Based Time-to-Digital Converter","https://www.scopus.com/pages/publications/105041461218?origin=resultslist"
"Does AI-generated listing language affect property market outcomes for investors?","https://www.scopus.com/pages/publications/105047788944?origin=resultslist"
"Unraveling the Potential of Large Language Models in Code Translation: How Far are We?","https://www.scopus.com/pages/publications/105004724150?origin=resultslist"
"An optimizing multi-platform source-to-source compiler framework for the neuron modeling language","https://www.scopus.com/pages/publications/85087531782?origin=resultslist"
"Siro: Empowering Version Compatibility in Intermediate Representations via Program Synthesis","https://www.scopus.com/pages/publications/85192192215?origin=resultslist"
"Exploiting the Benefits of Clean Ancilla Based Toffoli Gate Decomposition Across Architectures","https://www.scopus.com/pages/publications/85169034589?origin=resultslist"
"Exploiting the Quantum Advantage for Satellite Image Processing: Review and Assessment","https://www.scopus.com/pages/publications/85179827629?origin=resultslist"
"LATPC: Accelerating GPU Address Translation Using Locality-Aware TLB Prefetching and MSHR Compression","https://www.scopus.com/pages/publications/105021342713?origin=resultslist"
"Fuzzy Test Guidance Technology for Power Internet of Things Firmware Vulnerability Detection","https://www.scopus.com/pages/publications/85127066690?origin=resultslist"
"CodeXchange: Leaping into the Future of AI-Powered Code Editing","https://www.scopus.com/pages/publications/85199205533?origin=resultslist"
"Shor's Algorithm on NISQ Quantum Hardware: Experimental 4-12-Bit Factorizations and Post-Quantum Cryptography Implications","https://www.scopus.com/pages/publications/105045259154?origin=resultslist"
"OpenBSD Formal Driver Verification with SeL4","https://www.scopus.com/pages/publications/85184280939?origin=resultslist"
"Split Compilation for Security of Quantum Circuits","https://www.scopus.com/pages/publications/85124126122?origin=resultslist"
"High-Level Stream and Data Parallelism in C++ for GPUs","https://www.scopus.com/pages/publications/85139856568?origin=resultslist"
"Evaluating GPT for use in K-12 Block Based CS Instruction Using a Transpiler and Prompt Engineering","https://www.scopus.com/pages/publications/86000208259?origin=resultslist"
"On Inter-Dataset Code Duplication and Data Leakage in Large Language Models","https://www.scopus.com/pages/publications/85210125841?origin=resultslist"
"Binary Code Similarity Detection via LLM-Based Source Code Conversion","https://www.scopus.com/pages/publications/105008395471?origin=resultslist"
"EX-CODE: A Robust and Explainable Model to Detect AI-Generated Code","https://www.scopus.com/pages/publications/85213084559?origin=resultslist"
"Polyhedral-Based Compilation Framework for In-Memory Neural Network Accelerators","https://www.scopus.com/pages/publications/85123922771?origin=resultslist"
"Framework for State-Aware Virtual Hardware Fuzzing","https://www.scopus.com/pages/publications/85107226860?origin=resultslist"
"Generating Cost Optimized Smart Contracts from Deep Learning Code using Large Language Models","https://www.scopus.com/pages/publications/105026940274?origin=resultslist"
"Hardware/Software Co-Assurance using the Rust Programming Language and ACL2","https://www.scopus.com/pages/publications/85131254447?origin=resultslist"
"5th Latin American Conference on High Performance Computing, CARLA 2018","https://www.scopus.com/pages/publications/85064555182?origin=resultslist"
"Reverse engineering of ARM binaries using formal transformations","https://www.scopus.com/pages/publications/84938678599?origin=resultslist"
"Fault-Tolerant Techniques for Ambient Intelligent Distributed Systems","https://www.scopus.com/pages/publications/0348040121?origin=resultslist"
"Optimizing binary translation of dynamically generated code","https://www.scopus.com/pages/publications/84926044879?origin=resultslist"
"Energy efficient code converters using reversible logic gates","https://www.scopus.com/pages/publications/84881298633?origin=resultslist"
"OpenSBLI: A framework for the automated derivation and parallel execution of finite difference solvers on a range of computer architectures","https://www.scopus.com/pages/publications/85001103581?origin=resultslist"
"Algorithmic species: A classification of affine loop nests for parallel programming","https://www.scopus.com/pages/publications/84872926809?origin=resultslist"
"Breaking ciphers with COPACOBANA - A Cost-Optimized Parallel Code Breaker","https://www.scopus.com/pages/publications/33750843983?origin=resultslist"
"Proceedings of the 2006 ACM SIGPLAN Workshop on Memory Systems Performance and Correctness, MSPC 2006","https://www.scopus.com/pages/publications/36749006246?origin=resultslist"
"The case for analysis preserving language transformation","https://www.scopus.com/pages/publications/34247343731?origin=resultslist"
"Instrumentation in software dynamic translators for self-managed systems","https://www.scopus.com/pages/publications/33745962968?origin=resultslist"
"Development of a method for intelligent video monitoring of abnormal behavior of people based on parallel object-oriented logic programming","https://www.scopus.com/pages/publications/84940973744?origin=resultslist"
"Securing message in wireless sensor network by using new method of code conversions","https://www.scopus.com/pages/publications/84871323514?origin=resultslist"
"PICCO: A general-purpose compiler for private distributed computation","https://www.scopus.com/pages/publications/84889039708?origin=resultslist"
"A study of the performance of multifluid PPM gas dynamics on CPUs and GPUs","https://www.scopus.com/pages/publications/80055017436?origin=resultslist"
"Solar Energy Potential and Performance Assessment of CSP Plants in Different Areas of Iran","https://www.scopus.com/pages/publications/84943623903?origin=resultslist"
"Realistic directional antenna suite for cooja simulator","https://www.scopus.com/pages/publications/85039971899?origin=resultslist"
"Fast functional simulation with a dynamic language","https://www.scopus.com/pages/publications/84873558254?origin=resultslist"
"Equational abstraction refinement for certified tree regular model checking","https://www.scopus.com/pages/publications/84871655401?origin=resultslist"
"Automatic generation of OpenCL code for ARM architectures","https://www.scopus.com/pages/publications/85020380477?origin=resultslist"
"Surface energy control techniques for photomask fabrication and their characterizations with scanning probe microscopy","https://www.scopus.com/pages/publications/45549102899?origin=resultslist"
"DITTO: Automatic incrementalization of data structure invariant checks (in Java)","https://www.scopus.com/pages/publications/35448968694?origin=resultslist"
"An MDA approach to tame component based software development","https://www.scopus.com/pages/publications/35048828300?origin=resultslist"
"Static stages for heterogeneous programming","https://www.scopus.com/pages/publications/85097585288?origin=resultslist"
"An abstract model of certificate translation","https://www.scopus.com/pages/publications/79960807029?origin=resultslist"
"Open Source Software Supply Chain for RISC-V Ecosystem","https://www.scopus.com/pages/publications/105001916548?origin=resultslist"
"An approach to integration of complex systems: The SAVI virtual integration process","https://www.scopus.com/pages/publications/84889572169?origin=resultslist"
"CIL: Intermediate language and tools for analysis and transformation of C programs","https://www.scopus.com/pages/publications/84959039613?origin=resultslist"
"PSS: A novel statement scheduling mechanism for a high-performance SoC architecture","https://www.scopus.com/pages/publications/4544294000?origin=resultslist"
"Proceedings - 1st IEEE International Workshop on Source Code Analysis and Manipulation","https://www.scopus.com/pages/publications/84963850047?origin=resultslist"
"Accidental airway placement of a transpyloric tube; [Colocación accidental en la vía aérea de una sonda transpilórica]","https://www.scopus.com/pages/publications/84920543514?origin=resultslist"
"Combined nanoprobes for scanning probe microscopy: Laser technology for processing and testing","https://www.scopus.com/pages/publications/44949149053?origin=resultslist"
"MobileML: A programming language for mobile computation","https://www.scopus.com/pages/publications/84979223394?origin=resultslist"
"Evaluation of document citations in phase 2 gale distillation","https://www.scopus.com/pages/publications/84886685112?origin=resultslist"
"Area-delay efficient parallel architecture for Fermat number transform","https://www.scopus.com/pages/publications/67649422539?origin=resultslist"
"Translating UML diagrams into Maude formal specifications: A systematic approach","https://www.scopus.com/pages/publications/84885919283?origin=resultslist"
"Typed realizability for first-order classical analysis","https://www.scopus.com/pages/publications/84957899887?origin=resultslist"
"From transition systems to variability models and from lifted model checking back to UPPAAL","https://www.scopus.com/pages/publications/85028029668?origin=resultslist"
"Boolean and Cartesian abstraction for model checking C programs","https://www.scopus.com/pages/publications/84896694224?origin=resultslist"
"From functional programs to pipelined dataflow circuits","https://www.scopus.com/pages/publications/85015225606?origin=resultslist"
"Multi-threaded code generation from Signal program to OpenMP","https://www.scopus.com/pages/publications/84884907612?origin=resultslist"
"Exploiting binary translation for fast ASIP design space exploration on FPGAs","https://www.scopus.com/pages/publications/84862096198?origin=resultslist"
"Consistent Answers to Aggregate Queries","https://www.scopus.com/pages/publications/85099429902?origin=resultslist"
"Automatic sensitivity analysis of DAE-systems generated from equation-based modeling languages","https://www.scopus.com/pages/publications/78651569430?origin=resultslist"
"An alternative choice of scratch-pad memory for energy optimization in embedded system","https://www.scopus.com/pages/publications/49249112017?origin=resultslist"
"Static analysis for application-level checkpointing of MPI programs","https://www.scopus.com/pages/publications/56349086672?origin=resultslist"
"Exploiting Hyper-Loop Parallelism in Vectorization to Improve Memory Performance on CUDA GPGPU","https://www.scopus.com/pages/publications/84969135585?origin=resultslist"
"ParADE: An OpenMP programming environment for SMP cluster systems","https://www.scopus.com/pages/publications/84877055745?origin=resultslist"
"Simple relational correctness proofs for static analyses and program transformations","https://www.scopus.com/pages/publications/1442263162?origin=resultslist"
"Converting object-based thesauri into XML topic maps","https://www.scopus.com/pages/publications/77956018106?origin=resultslist"
"Code translator of STEP-NC based on ISO14649","https://www.scopus.com/pages/publications/45749141242?origin=resultslist"
"Future generation computer systems","https://www.scopus.com/pages/publications/0037301599?origin=resultslist"
"Efficient techniques for comprehensive protection from memory error exploits","https://www.scopus.com/pages/publications/84954188728?origin=resultslist"
"Implementing a VLIW Java ILP processor with tag-based dynamic binary translation","https://www.scopus.com/pages/publications/84863230200?origin=resultslist"
"Network applications of cascaded passive code translation for WDM-compatible spectrally phase-encoded optical CDMA","https://www.scopus.com/pages/publications/27844600637?origin=resultslist"
"Loop-carried code placement","https://www.scopus.com/pages/publications/84937418270?origin=resultslist"
"Parabix: Boosting the efficiency of text processing on commodity processors","https://www.scopus.com/pages/publications/84860327062?origin=resultslist"
"NCTU SLT: A socket-layer translator for IPv4-IPv6 translation","https://www.scopus.com/pages/publications/27644466210?origin=resultslist"
"International migration as a determinant of emergency caesarean","https://www.scopus.com/pages/publications/84963682446?origin=resultslist"
"Efficient parallel processing on low-cost clusters with GAMMA active ports","https://www.scopus.com/pages/publications/0033895943?origin=resultslist"
"Formal Certification of Non-interferent Android Bytecode (DEX Bytecode)","https://www.scopus.com/pages/publications/84964902589?origin=resultslist"
"A ROM-friendly secure code update mechanism for WSNs using a stateful-verifier T-time signature scheme","https://www.scopus.com/pages/publications/70349122119?origin=resultslist"
"Time-Domain Analysis of the Smart Grid Technologies: Possibilities and Challenges","https://www.scopus.com/pages/publications/85016869459?origin=resultslist"
"NanosCompiler: supporting flexible multilevel parallelism exploitation in OpenMP","https://www.scopus.com/pages/publications/0342903155?origin=resultslist"
"Translating nondeterministic functional language based on attribute grammars into java","https://www.scopus.com/pages/publications/84987909383?origin=resultslist"
"Introducing 'bones': A parallelizing source-to-source compiler based on algorithmic skeletons","https://www.scopus.com/pages/publications/84858786637?origin=resultslist"
"Framework for security analysis and access control in a distributed service medical imaging network","https://www.scopus.com/pages/publications/85066111744?origin=resultslist"
"An approach to formal verification of arithmetic functions in assembly","https://www.scopus.com/pages/publications/49949094795?origin=resultslist"
"A study on the crashworthiness and rollover characteristics of low-floor bus made of sandwich composites","https://www.scopus.com/pages/publications/70350464299?origin=resultslist"
"ISOS: Space overlapping based on iteration access patterns for dynamic scratch-pad memory management in embedded systems","https://www.scopus.com/pages/publications/58349100272?origin=resultslist"
"Safe Client/Server Web Development with Haskell","https://www.scopus.com/pages/publications/85015225668?origin=resultslist"
"Designing of SPF based secure web application using reverse engineering","https://www.scopus.com/pages/publications/84997218099?origin=resultslist"
"Better abstractions for secure server-side scripting","https://www.scopus.com/pages/publications/57349151451?origin=resultslist"
"Research on audio-video materials managing system based on content management","https://www.scopus.com/pages/publications/70350751281?origin=resultslist"
"An extendible design exploration tool for supporting approximate computing techniques","https://www.scopus.com/pages/publications/84978402455?origin=resultslist"
"Towards a model compilation framework based on a unified model execution semantics","https://www.scopus.com/pages/publications/85026780848?origin=resultslist"
"Secure two-party computations in ANSI C","https://www.scopus.com/pages/publications/84869419752?origin=resultslist"
"A scratch-pad memory aware dynamic loop scheduling algorithm","https://www.scopus.com/pages/publications/49749084020?origin=resultslist"
"Exploiting task- and data-level parallelism in streaming applications implemented in FPGAs","https://www.scopus.com/pages/publications/84891767972?origin=resultslist"
"Dynamic binary code translation for data prefetch optimization","https://www.scopus.com/pages/publications/55949122999?origin=resultslist"
"Developing drawing and visual thinking strategies to enhance computer programming for people with dyslexia","https://www.scopus.com/pages/publications/56349135985?origin=resultslist"
"Optimizing numerical code by means of the transitive closure of dependence graphs","https://www.scopus.com/pages/publications/85039913968?origin=resultslist"
"A low-complexity reed-solomon decoder","https://www.scopus.com/pages/publications/50649083932?origin=resultslist"
"Verifying stateful programs with substructural state and hoare types","https://www.scopus.com/pages/publications/79952125780?origin=resultslist"
"Proceedings - 2016 17th International Workshop on Microprocessor and SOC Test and Verification, MTV 2016","https://www.scopus.com/pages/publications/85017211551?origin=resultslist"
"A comparison of multispectral satellite sequence compression approaches","https://www.scopus.com/pages/publications/33749076631?origin=resultslist"
"Virtual Machines","https://www.scopus.com/pages/publications/85081488080?origin=resultslist"
"Library functions by processes","https://www.scopus.com/pages/publications/79961155823?origin=resultslist"
"Automatic enforcement of expressive security policies using enclaves","https://www.scopus.com/pages/publications/85084538288?origin=resultslist"
"Engineering of Polysaccharides via Nanotechnology","https://www.scopus.com/pages/publications/84884622656?origin=resultslist"
"Bounded verification of voting software","https://www.scopus.com/pages/publications/70350576739?origin=resultslist"
"Inter-module analysis in GCC","https://www.scopus.com/pages/publications/84871299496?origin=resultslist"
"Fully abstract compilation via universal embedding","https://www.scopus.com/pages/publications/85019641699?origin=resultslist"
"Microgrids - The exploitation of massive on-chip concurrency","https://www.scopus.com/pages/publications/33747485067?origin=resultslist"
"Application presence fingerprinting for NAT- Aware router","https://www.scopus.com/pages/publications/33750710167?origin=resultslist"
"Intelligent visual surveillance logic programming: Implementation issues","https://www.scopus.com/pages/publications/84939526904?origin=resultslist"
"Implementation of stack data placement and run time management using a scratch-pad memory for energy consumption reduction of embedded applications","https://www.scopus.com/pages/publications/82655183042?origin=resultslist"
"CellSs: A programming model for the cell BE architecture","https://www.scopus.com/pages/publications/34548265764?origin=resultslist"
"Design of wireless burglar alarm based on MCU","https://www.scopus.com/pages/publications/80052916137?origin=resultslist"
"A study on numerical simulation of crashworthiness and rollover characteristics of low-floor bus made of sandwich composites","https://www.scopus.com/pages/publications/84887530144?origin=resultslist"
"A prototype development of a declarative approach for computer system security","https://www.scopus.com/pages/publications/84991466247?origin=resultslist"
"Numerical program optimization for high-level synthesis","https://www.scopus.com/pages/publications/84962860408?origin=resultslist"
"Dependence-based code transformation for coarse-grained parallelism","https://www.scopus.com/pages/publications/84986575884?origin=resultslist"
"A compiler for Ladder diagram to multi-core dataflow architecture","https://www.scopus.com/pages/publications/84857493153?origin=resultslist"
"A novel in vitro metabolic scheme for the construction of a minimal biological cell","https://www.scopus.com/pages/publications/84969512012?origin=resultslist"
"SMART C: A semantic macro replacement translator for C","https://www.scopus.com/pages/publications/34948851899?origin=resultslist"
"A unique-order interpolative code for fast querying and space-efficient indexing in information retrieval systems","https://www.scopus.com/pages/publications/3042595913?origin=resultslist"
"Using explicit platform descriptions to support programming of heterogeneous many-core systems","https://www.scopus.com/pages/publications/84655169844?origin=resultslist"
"Implementing automated vulnerability assessment in large network environments","https://www.scopus.com/pages/publications/84895885860?origin=resultslist"
"DynaDroid: Dynamic binary instrumentation based app behavior monitoring framework","https://www.scopus.com/pages/publications/84958657192?origin=resultslist"
"Certifying an embedded remote method invocation protocol","https://www.scopus.com/pages/publications/47249084196?origin=resultslist"
"Building a syntax directed processing environment for XML documents by combining SAX and JavaCC","https://www.scopus.com/pages/publications/57849115807?origin=resultslist"
"Modeling interpretive steps into the FLOPER environment","https://www.scopus.com/pages/publications/79961143961?origin=resultslist"
"Evaluation of virtual machine performance on large pages","https://www.scopus.com/pages/publications/85020289489?origin=resultslist"
"A review on security in cache memories","https://www.scopus.com/pages/publications/85018205901?origin=resultslist"
"Experiences of using the OpenMP accelerator model to port DOE stencil applications","https://www.scopus.com/pages/publications/84951777286?origin=resultslist"
"Mechanisms for secure modular programming in Java","https://www.scopus.com/pages/publications/0038682048?origin=resultslist"
"Code and data placement for embedded processors with scratchpad and cache memories","https://www.scopus.com/pages/publications/77954564737?origin=resultslist"
"Concatenate, reverse and map vanish for free","https://www.scopus.com/pages/publications/0036954571?origin=resultslist"
"Compiler-directed data locality optimization in MATLAB","https://www.scopus.com/pages/publications/84974559553?origin=resultslist"
"Secure distributed programming with value-dependent types","https://www.scopus.com/pages/publications/84888357190?origin=resultslist"
"Incremental program obfuscation","https://www.scopus.com/pages/publications/85028451236?origin=resultslist"
"Robust software watermarking scheme based on obfuscated interpretation","https://www.scopus.com/pages/publications/78751552723?origin=resultslist"
"Putting the Move Back in Movies","https://www.scopus.com/pages/publications/10744228673?origin=resultslist"
"Code migration in mobile clouds with the NAM4J middleware","https://www.scopus.com/pages/publications/84883493714?origin=resultslist"
"Monolithically integrated 80-Gb/s AWG-based all-optical wavelength converter","https://www.scopus.com/pages/publications/33845609916?origin=resultslist"
"Loading OpenMP to cell: An effective compiler framework for heterogeneous multi-core chip","https://www.scopus.com/pages/publications/48949085399?origin=resultslist"
"Safe virtual execution using software dynamic translation","https://www.scopus.com/pages/publications/84948985298?origin=resultslist"
"Nonparametric empirical bayes estimation through deconvolution in probabilistic risk analysis","https://www.scopus.com/pages/publications/85047836848?origin=resultslist"
"Fully abstract compilation via universal embedding","https://www.scopus.com/pages/publications/85084427284?origin=resultslist"
"Hazard and operability (HAZOP) analysis of safety-related scientific software","https://www.scopus.com/pages/publications/84928582722?origin=resultslist"
"Application-independent decentralized and secure communication with NAT traversal","https://www.scopus.com/pages/publications/33750945681?origin=resultslist"
"Preventing insider malware threats using program analysis techniques","https://www.scopus.com/pages/publications/79951615077?origin=resultslist"
"Evidence-based security in aerospace: From safety to security and back again","https://www.scopus.com/pages/publications/84873329888?origin=resultslist"
"Bible translation: Decelerating the process of language shift","https://www.scopus.com/pages/publications/84944186538?origin=resultslist"
"Application Adaptive Energy Efficient Clustered Architectures","https://www.scopus.com/pages/publications/84932170168?origin=resultslist"
"Constraint answer set programming based on HEX-programs","https://www.scopus.com/pages/publications/85084012687?origin=resultslist"
"Key predistribution schemes using codes in wireless sensor networks","https://www.scopus.com/pages/publications/67650162670?origin=resultslist"
"Adsorption of microcystin LR and LW on suspended particulate matter (SPM) at different pH","https://www.scopus.com/pages/publications/45849122074?origin=resultslist"
"Optimizing inequality joins in datalog with approximated constraint propagation","https://www.scopus.com/pages/publications/84857073316?origin=resultslist"
"Checking and enforcing robustness against TSO","https://www.scopus.com/pages/publications/84874441104?origin=resultslist"
"Ariadne: Hybridizing Directed Model Checking and Static Analysis","https://www.scopus.com/pages/publications/85020749339?origin=resultslist"
"Realizing the dependently typed γ-calculus","https://www.scopus.com/pages/publications/84880197564?origin=resultslist"
"SMACK: Decoupling source language details from verifier implementations","https://www.scopus.com/pages/publications/84904824017?origin=resultslist"
"Automated translation among EPSILON languages for performance-driven UML software model refactoring","https://www.scopus.com/pages/publications/85041550518?origin=resultslist"
"Distributed noninterference","https://www.scopus.com/pages/publications/84899412489?origin=resultslist"
"Smart tunnel union for NAT traversal","https://www.scopus.com/pages/publications/33846323666?origin=resultslist"
"Interfacing in microprocessor-based systems with a fast physical addressing","https://www.scopus.com/pages/publications/84944080951?origin=resultslist"
"A source-to-source compiler for generating dependable software","https://www.scopus.com/pages/publications/84963800757?origin=resultslist"
"Detecting and debugging insecure information flows","https://www.scopus.com/pages/publications/16244362392?origin=resultslist"
"Enigma: Architectural and operating system support for reducing the impact of address translation","https://www.scopus.com/pages/publications/77954707319?origin=resultslist"
"Code placement for reducing the energy consumption of embedded processors with scratchpad and cache memories","https://www.scopus.com/pages/publications/47849096952?origin=resultslist"
"Mocks, proxies, and transpilation as development strategies for web development","https://www.scopus.com/pages/publications/85006833491?origin=resultslist"
"Automated GPU kernel transformations in large-scale production stencil applications","https://www.scopus.com/pages/publications/84987757845?origin=resultslist"
"SecureC: Control-flow protection against general buffer overflow attack","https://www.scopus.com/pages/publications/34248574739?origin=resultslist"
"Taming warp divergence","https://www.scopus.com/pages/publications/85016067066?origin=resultslist"
"Practical implementation techniques of ambient calculus in conventional dynamic languages","https://www.scopus.com/pages/publications/84905661636?origin=resultslist"
"What are we trying to prove? Reflections on experiences with proof-carrying code","https://www.scopus.com/pages/publications/84944876958?origin=resultslist"
"Virtual machine-based method for runtime monitoring of executing program","https://www.scopus.com/pages/publications/85044349459?origin=resultslist"
"A Flexible Hierarchical Bayesian Modeling Technique for Risk Analysis of Major Accidents","https://www.scopus.com/pages/publications/85013926350?origin=resultslist"
"Programmable decoder and shadow threads: Tolerate remote code injection exploits with diversified redundancy","https://www.scopus.com/pages/publications/84903851092?origin=resultslist"
"Scratchpad memory architectures and allocation algorithms for hard real-time multicore processors","https://www.scopus.com/pages/publications/85008251751?origin=resultslist"
"Data embedding in JPEG bitstream by code mapping","https://www.scopus.com/pages/publications/77949736182?origin=resultslist"
"Verified enforcement of stateful information release policies","https://www.scopus.com/pages/publications/67249165871?origin=resultslist"
"SCVD: A new semantics-based approach for cloned vulnerable code detection","https://www.scopus.com/pages/publications/85022343747?origin=resultslist"
"Slicing for security of code","https://www.scopus.com/pages/publications/54249092520?origin=resultslist"
"Improving memory traffic by assembly-level exploitation of reuses for vector registers","https://www.scopus.com/pages/publications/0034275684?origin=resultslist"
"Improving general knowledge sharing via an ontology of knowledge representation language ontologies","https://www.scopus.com/pages/publications/84951275244?origin=resultslist"
"Well utilization of cache-aware scratchpad concerning the influence of the whole embedded system","https://www.scopus.com/pages/publications/45149124312?origin=resultslist"
"Parallel Aligned Treebanks at LDC: New challenges interfacing existing infrastructures","https://www.scopus.com/pages/publications/85037163863?origin=resultslist"
"Building NVRAM-Aware Swapping Through Code Migration in Mobile Devices","https://www.scopus.com/pages/publications/85032370026?origin=resultslist"
"Translating strong mobility into weak mobility","https://www.scopus.com/pages/publications/84948138844?origin=resultslist"
"Parallelism in C++ programs targeting objects","https://www.scopus.com/pages/publications/85050763139?origin=resultslist"
"Exploiting parallelization on address translation: Shared page walk cache","https://www.scopus.com/pages/publications/84958531247?origin=resultslist"
"Petal tool for analyzing and transforming legacy MPI applications","https://www.scopus.com/pages/publications/84961148323?origin=resultslist"
"Modular, fully-abstract compilation by approximate back-translation","https://www.scopus.com/pages/publications/85041807416?origin=resultslist"
"Extra shared entanglement reduces memory demand in quantum convolutional coding","https://www.scopus.com/pages/publications/63149196052?origin=resultslist"
"A translator with a security static analysis feature of an information flow for a simple programming language","https://www.scopus.com/pages/publications/84961356516?origin=resultslist"
"Applying virtualization to avionics systems - The integration challenges","https://www.scopus.com/pages/publications/78650960269?origin=resultslist"
"TESLA: Translation Evaluation of Sentences with Linear-programming-based Analysis","https://www.scopus.com/pages/publications/80053263540?origin=resultslist"
"MODELA DBT: Model-driven elaboration language applied to Dynamic Binary Translation","https://www.scopus.com/pages/publications/85046694654?origin=resultslist"
"A two-level task scheduler on multiple DSP system for OpenCL","https://www.scopus.com/pages/publications/84901281086?origin=resultslist"
"Supporting reconfigurable security policies for mobile programs","https://www.scopus.com/pages/publications/0033689082?origin=resultslist"
"Making the best of temporal locality: Just-in-time renaming and lazy write-back on the cell/B.E","https://www.scopus.com/pages/publications/79955807713?origin=resultslist"
"A compiler technique for improving whole-program locality","https://www.scopus.com/pages/publications/17644390649?origin=resultslist"
"A portable javar with automatic handling of primitive variables","https://www.scopus.com/pages/publications/84884606408?origin=resultslist"
"AVSynDEx: A rapid prototyping process dedicated to the implementation of digital image processing applications on multi-DSP and FPGA architectures","https://www.scopus.com/pages/publications/0037803442?origin=resultslist"
"Stream programming for FPGAs","https://www.scopus.com/pages/publications/80051730625?origin=resultslist"
"Applications of Inductive Definitions and Choice Principles to Program Synthesis","https://www.scopus.com/pages/publications/84920752302?origin=resultslist"
"On generalizing orientation information in OVRAm                     ","https://www.scopus.com/pages/publications/35448929378?origin=resultslist"
"Comparing Composite vs. Wave-Cores in a novel dark-silicon methodology","https://www.scopus.com/pages/publications/84992025609?origin=resultslist"
"REVEAL THIS: Retrieval of multimedia multilingual content for the home user in an information society","https://www.scopus.com/pages/publications/78651484265?origin=resultslist"
"Security mechanisms in prolog-based IMAGO system","https://www.scopus.com/pages/publications/1542538661?origin=resultslist"
"The Non-Interference Protection in BML","https://www.scopus.com/pages/publications/71649091228?origin=resultslist"
